a1,a2,a3,a4,a5,a6,a7,a8,a9,a10
245.7010149,77.62300744,181.8199001,388.0094783,186.8508954,204.0482115,350.3051467,385.2038172,271.5600172,394.7286942
127.0682447,21.36499288,95.38075118,310.6539828,129.7100484,171.6764559,265.3978979,337.1623959,257.800606,447.9475795
271.6544678,40.7458103,229.2054208,299.1334795,144.5035865,120.3296915,284.2503123,403.8324481,189.842873,376.124374
465.7900657,66.61030179,234.4071475,388.9263301,116.4160349,102.4987779,219.2902103,359.3717507,184.1238958,386.102163
49.60984227,19.70437637,148.508919,371.3620124,123.3967316,162.2113583,316.6072717,425.9356805,263.596203,366.4168451
67.39287952,90.05310132,161.6794812,406.4943887,67.22568306,168.9659804,345.8303181,412.6439689,184.0890685,437.5701338
71.41707624,100.2182545,121.1815685,362.7011157,80.22299776,143.0631844,282.4736597,436.3913746,249.2378548,391.3949916
446.6113508,85.75584865,178.9481072,328.4185227,131.3211868,110.3147523,360.3876171,426.1663697,332.3959959,398.895714
581.6824079,15.47245988,243.2297495,405.4848553,172.1944558,89.48378108,382.5654449,336.9253906,246.6478472,400.5523706
15.37674484,13.64739083,90.72547308,374.4831612,112.9477675,163.7945373,289.8433014,386.9295573,202.5648525,360.2965841
168.3271426,65.09537148,149.748465,398.9439373,161.3417735,186.7942517,301.5958639,412.0342063,277.2690984,374.0540267
100.192741,58.14651662,129.9080119,307.7112211,164.2018306,203.1403093,327.533897,393.047028,248.2879099,376.3807909
503.3151444,49.05632091,214.0686502,354.5013518,155.470143,121.7590775,385.3620219,365.7334813,250.1464455,415.691718
411.0715397,83.60020465,158.5755276,360.5275482,64.81111814,69.9452077,310.6607885,319.1598182,234.4956576,433.0799545
325.4236371,65.11300971,113.9625339,396.120191,184.7400765,70.85589225,294.6383097,417.0255437,200.0859286,401.8030724
80.5222543,51.82060121,136.3390219,334.3266611,97.2250659,105.2340207,318.0705326,466.0326068,268.5214146,369.9592802
376.5233064,70.22804431,133.0557736,336.4762335,73.79062694,54.44033728,311.9412503,320.4231902,272.7649892,309.6517556
396.7972203,37.18594891,131.8548115,346.8615499,104.3103184,220.5993886,303.5846737,368.9393671,191.9787945,374.663116
588.4274725,49.8877109,177.6582904,363.8377337,191.6638396,79.79700233,310.3684533,447.9745327,292.2099253,375.0352172
649.3104239,11.41678566,176.5067525,397.0005685,125.5043875,65.66194377,357.6724438,427.5284283,256.2277426,373.3110795
226.3591702,97.29099639,105.2073957,432.4924847,183.0437079,169.2694114,353.0163816,453.1275345,295.5506355,342.9364483
37.73383768,120.7684173,99.80743187,351.7964807,139.8198062,190.2671925,344.0945495,344.8514662,282.8499163,416.0102141
352.8479273,70.95164785,169.062341,393.8336835,118.6558701,120.2775447,281.536159,379.0013881,219.4026085,347.7472401
146.1252239,47.53189475,206.7342541,363.4788348,68.80152988,171.1674074,287.4313141,452.1166127,187.4028969,357.9251495
684.6102029,87.21537748,210.2170428,345.9407611,137.2179723,191.7655143,284.0334578,418.4457668,257.3609415,348.535622
714.6375778,49.69402497,111.8453757,428.1943619,231.190978,107.9952107,361.517255,404.4062073,261.984508,443.4864031
433.4156229,101.7259191,147.6462342,321.8138693,99.58499813,118.5597354,386.0366197,383.9330164,195.9953806,435.036245
339.7989245,52.48131654,224.2987729,294.3457896,182.394366,47.13528523,343.5464281,438.0383592,204.530832,379.4495461
676.2490201,20.82116196,104.3173808,391.1863188,32.2716936,160.8635716,313.6223399,398.6090577,230.9449663,363.2781371
167.9855825,72.61298376,197.0174061,373.9222409,137.3424972,273.8109558,277.6735545,380.880446,186.7850887,364.4505114
484.9528536,74.09403896,27.8244282,297.048933,194.8000092,202.6939607,309.8957937,307.6947329,245.3752111,384.2582681
664.1098779,49.87269867,149.6850945,381.1536647,198.8690937,159.2742154,300.4109495,424.0159634,275.7834187,418.5507053
94.51794668,37.13619332,203.2790763,281.4465711,178.8482445,182.817871,324.7570358,347.7036904,265.9671958,384.0515846
562.4959612,108.9784612,107.6154383,379.0010056,200.791236,200.8035678,263.551225,394.861682,185.5983123,419.2354674
213.7239243,40.86407575,210.2006626,281.2350411,128.2224175,144.7959976,287.4370714,370.0072903,234.0215466,336.8447781
71.51904141,33.68728939,158.395291,417.1824306,143.9097278,88.94251216,328.0303441,390.6619402,237.4237159,338.9320529
385.7134666,96.2548068,198.2473621,338.082803,99.70635889,155.444683,250.6374574,468.0962831,226.9589155,414.1453415
139.2114037,25.46775952,110.275801,364.3390954,133.2676945,77.75901746,305.828717,335.3999965,227.5068501,415.7178621
367.7577155,60.9169426,169.3471758,402.4059246,196.6659832,216.1433911,325.7603192,476.7840753,262.186304,362.2326513
466.487238,84.19900279,145.0597573,369.0999136,100.8024976,196.0761052,380.0012926,410.4281547,224.0151955,383.0373473
629.447802,100.2813288,135.9473519,310.5556456,165.8800011,178.7268074,339.7985195,383.5358023,197.3998663,305.8768431
452.407208,67.26408923,114.0855758,354.6902325,195.8726242,46.89528889,374.2387975,388.3383488,221.4683396,341.3131305
488.2965096,67.50777036,152.1011535,415.1613506,99.60555851,193.1732669,346.2067425,373.9527296,250.5471913,326.7987436
222.5733032,17.30766832,217.6392851,355.6253229,100.4424834,41.49608985,301.906663,417.1439679,222.2507572,386.8462582
209.3886278,39.85921264,167.4263509,366.4965907,130.6563998,157.0032056,316.7384526,408.8892289,298.67394,387.3245645
188.1058407,36.46922885,195.2343362,332.5384364,155.8490068,113.8212976,321.7736119,410.8565708,241.7022081,414.0551167
184.4213115,-18.24920965,167.6785002,319.5535002,87.90087841,145.7602854,335.5216411,379.0750556,205.0276645,379.7794351
612.5769253,72.88724066,87.41408536,313.7102933,115.6464815,116.4668816,400.1215205,422.7295678,218.3118808,324.1611214
485.7659926,39.50566803,235.5741866,351.404489,187.5131156,121.6170838,397.3249369,458.4239333,233.462217,350.7061826
50.50677734,18.12128847,155.6972473,350.4094285,136.7595499,147.3031877,296.0500412,443.5206019,263.4322003,372.0133708
286.9256784,65.68137785,179.1964371,305.6717013,127.1183354,250.8231551,307.3393304,370.1928633,294.9368403,437.4071307
662.3411103,8.473562703,101.573961,336.8831319,178.3561493,175.3916783,263.5301435,348.1087938,280.4348498,351.3842872
191.1245834,51.85949425,127.46399,316.0479624,127.7554968,113.4006738,293.9984086,399.7942158,300.4066284,426.0862565
204.0253249,53.8867781,169.8954617,407.3025859,148.0912767,172.0120391,254.1646515,359.6759233,291.5242012,357.3913401
472.0511437,90.89685763,149.9847266,323.4321656,96.19730656,193.2009393,389.0720775,410.4494336,247.0577304,366.3968061
55.14794496,57.97932484,117.1530938,420.1052853,168.9770737,119.389348,368.09257,384.7473765,261.7825511,334.9934204
218.3166607,136.4966051,151.326144,366.628904,144.0307832,72.97282462,374.2630234,405.0783362,237.7082641,347.3770216
180.8556365,28.63930913,219.8117856,444.9565258,99.24364726,129.3599054,289.4809689,396.4424473,252.9795707,387.8877696
555.5566984,63.06486857,266.0725305,422.0782915,66.30202806,155.7783919,380.3681263,327.210902,275.8472129,382.5723816
229.7721852,113.0683966,239.8664324,343.6194964,68.83767626,125.1921336,332.3074123,371.7307303,258.235303,376.875921
248.7558793,64.9039365,195.6032672,402.3543762,178.4848687,239.7704062,386.6872956,413.2292704,306.1497552,371.2661036
240.2430747,69.28201744,199.7736455,246.4322667,147.4962096,130.3767574,305.4178861,359.3852141,290.827616,438.6757219
216.7845311,112.2333299,173.3956462,331.1788292,158.4544613,177.8029723,290.5390221,394.2166553,248.2693827,343.6579402
40.75099287,81.89975704,243.4252549,385.0134686,204.8279343,30.7713008,358.8444885,406.0892138,227.9170114,373.7200062
469.1557193,-8.89433801,115.0281269,372.7225098,204.11576,209.321612,327.1109342,349.8153845,177.0810354,359.285356
285.5013731,67.74039501,97.18439565,351.8420737,126.5472715,95.61895599,395.3307683,394.8489157,270.7758478,412.7933425
41.79329813,101.5114206,177.5913618,321.3712613,82.39280554,62.55339106,283.5802911,389.8467515,219.6665195,434.4552706
456.0304669,90.65095117,216.6119875,319.1990926,147.745169,198.5276836,359.3848847,370.9771224,213.4955732,329.6979633
370.7945596,14.2490191,72.02330162,402.9171062,142.4502997,118.5744385,293.4095813,408.5707595,246.1433192,421.8190968
345.6101697,23.27398936,138.1241629,331.9144348,146.5545876,133.768359,352.5294484,408.1298244,319.0273211,324.3736117
205.5333519,33.41609734,195.1534164,320.5319287,124.5752407,118.4718312,326.8712029,446.0063724,239.6026933,334.1874066
339.0239363,59.1886507,222.0507093,428.2904034,172.6111879,66.29262727,316.0156906,426.7610496,451.2912214,382.0509786
373.0270311,58.50020895,190.9081732,284.7376786,176.3084221,154.0103747,399.1682578,386.9145585,460.6268621,433.6253093
48.70778862,99.18371829,223.5673506,340.6017909,103.853922,185.1052164,363.5269875,416.1357053,501.4095106,443.0398693
103.6093668,94.49622459,152.070621,391.8248545,88.77176424,74.30694839,294.5058716,455.0738974,512.4786072,387.5614449
609.908841,11.60658926,204.8929576,368.5938228,105.7162113,147.156808,303.2648743,409.5189819,514.2339243,406.2365029
465.2260259,27.11506025,120.6210919,361.3254657,132.8672764,88.95296709,233.3603424,311.2510613,503.0283796,404.7837351
657.2026958,23.58280835,252.3517508,266.4400755,155.5844553,95.19748514,270.4870574,466.9412032,414.4828737,384.8554726
164.1371452,68.33704362,118.1740719,338.4822807,242.0800987,174.6270631,322.272272,329.4244744,370.7648365,390.3704258
382.7726245,98.73120845,157.5758252,325.5032431,153.5522494,97.10558412,371.6130107,424.7427586,500.6950096,369.4678006
229.8343206,38.74807186,166.5910295,444.2293267,133.9840122,167.8487342,358.2254601,451.2750161,424.4877957,369.0897594
192.1720651,95.57489801,137.1690119,396.6013307,159.3261396,181.8344977,337.0423906,406.4699185,481.1294926,393.5808202
75.75591428,46.9766738,153.2943864,336.6082975,145.2944377,93.55960369,315.8586306,424.5915773,390.0179926,465.5125785
159.6723584,30.04744674,121.1807993,367.5911561,107.7043847,88.3767249,357.0668303,421.611159,467.3132895,381.3690905
289.6944414,105.9520796,197.9975396,322.1636914,123.2759079,213.5070069,364.3519123,398.0709688,441.3974468,361.3218969
11.0672369,59.59342574,168.0888844,362.1237997,159.1556939,161.5860642,396.6871931,374.902791,431.941708,409.167653
487.5691626,46.11306493,146.0143043,376.1521173,140.340371,102.3021649,360.8151599,372.3037962,479.918844,381.3306207
674.0122467,75.31103656,145.3592621,353.6117411,134.6223025,100.2220584,343.6884886,362.0517359,492.1118147,415.7734926
654.1414999,56.35055381,213.5797667,382.0130002,139.6402186,87.51844749,318.634779,338.8617784,423.6268771,278.0541986
485.7382636,67.26842242,145.4752306,384.7663477,187.4072939,38.84115366,322.2960149,416.287627,461.3620515,410.9014749
272.8348643,42.66409551,128.5394076,282.3674686,118.6227725,183.0113484,347.8564894,287.669779,427.2611791,316.7645325
378.9935276,103.7042748,195.3287633,404.5833297,220.2288024,93.81374303,366.8761061,384.1819057,462.273738,332.687837
339.9175541,70.98119755,192.5745835,415.1494255,147.8852435,178.0789452,300.2670399,454.9148385,384.8413243,379.5619963
59.92222586,70.96986914,253.1220891,363.6409375,222.1102109,141.975984,388.9105924,302.9473895,510.368127,372.2535943
117.5158984,44.5676384,88.76797484,344.9341159,159.8972636,166.8848587,347.7562041,335.1452366,418.382696,402.8890745
646.7865446,60.00644538,172.1174409,322.97333,113.3338252,162.9478238,312.3092169,426.5252187,454.769325,344.4715707
477.8858233,88.55236281,232.1901716,379.9275446,140.0269342,259.9495313,277.0521404,405.8377473,476.6964099,400.4971096
267.8377814,62.74443427,190.2285872,372.2600907,41.52644903,95.4382703,318.7584114,431.3845114,487.6012067,337.4436532
113.9902606,55.81257454,118.5238882,401.3483753,246.3336015,135.636847,256.7484845,413.8462815,402.2807749,409.4018138
489.8826993,62.81298557,195.695962,402.0788328,211.2711161,154.5964333,358.3400253,310.6793806,407.4565742,294.5532583
213.7142251,11.52979814,106.423429,351.392652,152.3374431,119.7961038,368.3120871,308.8592502,437.7549268,293.6450192
598.7630167,41.08519962,253.4737367,377.5697225,220.9552408,167.5795452,230.5193014,371.0733326,436.5595568,341.6590289
253.4579821,112.1214782,190.7482643,334.1750175,138.5714362,122.7318652,248.2052507,410.0343116,416.1281689,382.1223834
595.7879767,86.77132749,162.730106,419.6790416,122.4777497,198.9381827,392.5549178,440.249598,370.0679727,300.689118
272.4338826,76.29888575,200.6001733,352.5922153,110.8531244,115.2011478,307.7633888,404.1511966,435.5932007,378.821819
69.05394227,105.2738542,176.5375977,442.2813914,214.5913754,189.0972635,389.5450401,354.2336969,377.7469178,322.832542
437.5575788,96.99491707,124.6971076,342.0084574,163.0253985,57.60359705,357.1298055,393.4826552,443.3933498,349.5974171
85.20505747,58.04476328,205.6026665,307.5288645,108.5207037,107.1853502,338.0526355,350.77896,464.8757906,419.2321979
416.7122203,55.86132918,171.796009,392.9704289,205.2991379,161.1195715,300.2245292,411.0916046,431.1477085,392.0604465
327.2461456,65.12750386,129.8230724,398.5935255,48.86544983,132.0785894,436.7769729,423.6949674,384.9292029,290.4151512
135.5764807,106.4061188,136.1115598,349.6698504,106.907069,109.4345058,293.3690878,389.0369055,453.8075506,376.8221291
214.3840592,108.8704126,197.2949658,329.4709011,225.368266,136.0842924,300.5214727,364.4757802,424.247761,384.6957398
462.3753585,74.17789521,200.9991702,373.4554478,102.9714128,96.87562614,377.4132559,396.3388369,475.5117746,386.7580699
52.53864398,32.67382896,212.2617015,305.6438838,228.1510511,205.1097055,122.7397778,128.9198773,507.1519628,291.7921597
563.8152129,102.3931292,151.6286711,438.0983836,103.1929969,112.3912703,189.4179245,134.8208625,455.4735964,411.3797113
477.0881915,102.1659792,183.4615644,420.6266214,161.946717,125.7621537,197.4230883,61.52992032,481.4723928,444.4155224
430.444218,52.44420093,187.6181091,371.9269422,128.5247526,123.3995666,136.3429132,94.25626443,473.0930804,408.3150274
54.58782601,84.29352207,175.0602158,399.3335725,160.5407929,134.377519,163.0264279,204.641604,488.7767936,358.8709279
181.6639558,61.88465859,216.7755513,364.9956721,96.49691919,91.19091353,228.1506505,155.962913,474.4985417,332.8398167
481.4920716,68.2987157,106.2384378,291.9767878,225.6607893,107.3459068,115.780003,172.763149,419.2011083,346.1299372
548.3304081,65.91675566,190.9561602,354.2624929,97.30644839,124.4185997,129.4610009,117.6249672,488.3480534,420.3830479
130.6695453,53.98016886,139.7723916,407.2456809,207.3134311,80.01155859,156.7263943,93.57462262,432.0200835,384.7661877
282.4376457,93.34244585,223.0942326,377.4317924,127.4406659,215.7525141,126.1285564,131.8992417,482.0106816,412.084189
184.8682165,25.98499821,160.6197892,370.8609478,116.0765913,172.8983161,166.6587488,153.0358306,439.9411373,403.0147216
588.8619222,72.52853405,194.763164,332.1304208,83.1819755,133.8700854,173.6423093,59.96190066,458.5405762,391.368713
421.7122773,41.30164589,173.752344,344.6820854,150.4222935,206.7990945,157.2719056,100.8636761,489.3694086,436.3525893
39.78727304,71.77458491,164.9819731,401.6163474,228.8768567,44.28888186,235.155215,107.4842967,368.5694562,349.8271763
292.6270754,58.90163429,174.2536884,386.2541145,154.5463065,94.62376578,90.16298926,186.0783683,444.7668897,378.2495629
571.9539589,160.0812343,202.3508478,384.3523734,83.58011853,196.2941336,141.9920213,81.53874553,407.3169447,380.0990253
296.2616546,77.11282763,100.1199904,361.7795441,91.98112813,140.3219272,174.3322334,145.2302238,494.1934618,359.9019102
207.3898362,58.23327867,114.0966305,338.6059779,178.5531806,54.79910337,151.6386726,67.86888853,415.9470573,363.9887736
279.6996817,58.6213311,230.6813215,374.4778562,143.0181448,134.418956,99.16789158,191.1754261,446.9671024,400.4598794
123.9740828,41.46011499,202.0454295,352.9375172,188.0008298,147.0931714,164.9508393,104.2095462,364.4309482,428.2842764
102.4453713,20.98945423,151.5562986,369.8048034,164.1346997,56.76741593,136.6244805,94.38273615,428.3366334,389.5379058
508.7551181,139.3240308,189.7986536,331.2165697,115.8627707,106.9101744,148.8397582,66.33490353,467.1549035,348.3231045
195.6009614,79.16414173,88.268433,384.4763372,68.52813998,140.2998959,166.4162916,196.5502969,480.6938429,409.436762
24.9021986,103.6969362,74.59916341,422.3322901,177.6818355,73.47838042,169.0967071,129.8033215,416.2912629,331.4778864
552.9142427,101.2287847,169.6992735,388.508988,94.21324176,122.2398081,183.1372924,47.65562583,385.1719097,346.7983188
534.6859239,110.1908123,135.2833723,323.7861184,285.6193758,160.8818335,83.3253357,76.69407538,488.3923844,415.1821715
608.8142267,34.56866787,216.1158153,308.3177238,132.5379077,242.7076951,126.698967,74.04605517,401.5074875,395.6894875
651.9769445,18.893191,176.729732,325.2194036,243.9000829,177.2864345,162.7571672,119.9954483,441.9195467,398.721774
341.4263262,8.383100105,292.5874881,254.9124405,95.19784195,114.2314268,176.5690369,71.97600583,488.038396,371.4474726
520.5157124,83.32515921,179.5803233,353.1659587,51.37854298,164.5735808,143.6840248,115.404092,446.5070491,416.6308361
258.9882204,55.90360069,201.4401222,380.3743293,223.642888,181.9050683,117.7783479,166.1498135,481.8662641,378.2060866
575.6627641,13.76467906,154.8373252,323.427219,139.0596263,84.99300582,138.1092212,149.2179661,411.3888646,337.6197111
502.37004,73.66224854,191.8600258,353.3415076,251.6060347,77.2532758,137.0532091,137.3722687,522.8106724,384.1328327
366.0894566,70.51567961,274.5578768,306.376461,121.5601596,215.8002195,149.1694495,191.2054456,439.0453486,381.8159779
604.9720617,88.44738402,116.8311035,329.1198833,156.7143464,173.6731484,161.5768324,149.1452897,461.9995905,439.2752532
375.5022696,18.66676338,139.3087977,394.0506664,185.3976106,162.3933986,144.1286808,50.55481162,373.8425361,321.3889682
164.0338881,97.58201452,129.6546043,379.8494957,124.9781194,126.7813735,142.3758033,72.03286494,526.5795757,385.5128194
58.50567353,76.98247494,204.5293898,223.3347797,185.0211622,270.1891216,100.2620165,106.5278907,420.1839904,365.3558998
430.9141237,111.3024301,165.1126352,364.4740505,103.6937343,96.35999986,139.5692605,135.7244293,475.965859,420.0519053
350.2173677,126.8471467,188.1026368,360.5690316,175.1740677,81.32678313,185.0393631,114.8308544,374.41898,391.5225058
311.1627812,92.56751258,202.5605316,358.3755391,175.8009476,103.0996366,65.63879105,165.5031547,513.1735847,405.4261332
84.80508459,106.6767321,139.2042015,297.3797816,97.09972342,146.5840072,152.6180328,187.6001778,405.5181081,420.2625778
490.7586,51.64765852,125.7224703,282.4061747,252.6703726,117.0677296,152.5856241,119.9301851,392.2891401,395.0966364
147.3857478,53.91875812,233.0732914,328.9694013,128.4559457,111.3497153,172.5870021,175.9709028,389.9827928,327.7065532
116.4405075,48.47799636,219.2686247,428.823786,85.57083043,150.927017,122.9849744,111.9930928,483.3019519,357.3374931
453.8221336,52.74851588,266.8125085,381.6705399,139.8031441,59.58256774,204.1657887,158.0141817,569.1028643,387.3591917
104.3740341,64.40262464,98.15903046,318.4559133,125.0156177,150.1504821,171.5404056,130.954986,493.9101384,416.3843837
518.8168176,87.19961501,189.6113286,362.3455386,129.7551669,141.072063,196.5265101,93.45951812,502.4420598,433.8946468
46.56348991,88.83788763,169.4632989,412.6667429,91.30386111,93.88118679,129.430154,127.6374846,428.9170665,349.7479615
506.4174136,82.93710262,181.4808001,328.9860935,88.28253943,153.2264741,191.3489022,83.97420463,473.0478058,348.8953295
567.5345608,51.0482109,133.5937469,337.6764332,118.8571809,118.8579451,124.4092034,140.7070264,430.7482613,336.667357
511.4800009,110.5502033,164.4235609,312.6338273,160.8138057,79.7915011,77.48363242,185.6922827,442.5154181,346.3761888
452.4283583,6.93905412,91.52551804,406.8863374,254.8148031,112.9262202,150.2060921,168.2452994,454.2189384,334.3316087
281.323989,79.20270821,147.8516889,324.7262481,159.7778657,194.9973848,131.968862,185.6219166,488.1871293,360.4129819
60.79460588,79.24791918,153.7076497,313.5875178,191.222238,97.62927042,174.3948738,129.9966548,435.3792205,248.7172982
591.0443078,59.22851756,132.9628136,314.1505201,186.3254438,131.9063603,97.3722641,132.1344578,346.8364764,364.1977177
261.7625466,47.21953749,119.1066803,355.1208402,65.07535296,133.7048132,222.5936084,110.6732192,347.0082448,421.4182756
286.1947507,77.65830343,154.776179,370.3575806,398.8598267,342.117102,144.2111798,97.59895228,465.7771541,396.8176962
86.90328799,56.31456415,162.9031281,408.9452625,379.9059785,363.1050415,111.9703798,124.1730668,463.7829577,337.0696959
94.275123,48.36865472,214.1163362,398.3296819,457.1322822,463.8477827,100.7350781,187.2095718,462.790692,365.6373986
541.7255041,61.6531444,192.0736326,356.5534442,380.7168299,391.9823895,135.3671697,107.0408425,524.4502809,423.8784094
568.0447161,44.20004045,110.3983429,362.3774929,487.491293,379.4192889,259.0851599,109.0717351,370.282624,329.2666437
46.06356742,34.54171244,120.5056089,392.3523104,457.7476253,329.0129286,171.5488003,148.0625168,388.4124447,446.858555
265.1295859,68.34539399,164.2165951,397.7105552,459.3658084,333.8553706,108.3532498,96.8425953,408.8155956,362.6535308
144.9824954,101.9767974,49.41841747,382.6107525,367.4912015,474.9567736,156.8605115,136.7483193,537.048073,401.5164948
204.970539,50.02488065,284.760409,292.9132131,388.5931284,378.798148,112.3693152,121.0007196,388.1500144,314.9927079
395.0434561,61.2394036,111.8111406,378.8740431,491.7750383,362.0784505,79.18701126,162.9091237,467.7464258,319.3608432
392.4726248,90.05390326,212.5397268,377.8476522,464.4814866,421.0655546,102.6618688,169.2480839,471.68276,366.3960249
344.5655923,56.69821832,78.26303517,386.1571619,418.6693972,417.7998509,76.46220443,120.0658541,433.0951629,448.6788312
33.59518854,77.60453462,92.98117256,334.9688467,435.820514,449.500242,109.5673205,172.3918063,424.188752,322.6984136
304.6444755,300.0936392,168.7416494,400.0560729,513.1366597,329.9306703,180.6393627,113.5274789,470.9995432,382.8611647
432.9507176,451.0511553,136.9875762,373.4422276,583.4886067,341.6295847,171.0243771,100.2400028,491.2804628,372.2225365
248.8552738,256.2532644,127.6875627,345.868557,439.185499,397.7409154,68.21886294,137.8348766,472.6304524,333.7966611
491.614989,412.7591392,101.9956042,332.896892,481.596617,506.4712825,127.9951921,98.60608813,473.7463924,325.6300104
526.9637616,451.4763385,158.4075038,435.0950174,497.3402957,303.8348519,131.621352,82.39353379,540.2513984,364.8111034
200.1093342,243.8467018,116.0280384,400.4071973,561.8248564,359.7965676,75.43495655,73.11043613,448.1243195,381.1501455
578.6004094,475.6306253,106.0426196,416.0062933,524.1821072,391.1726063,134.3547654,69.11359488,452.1876957,375.1108996
448.547764,357.5237389,116.571597,327.3966546,495.4967113,364.1804767,111.70118,79.35190802,121.1004082,200.0946555
363.9116614,289.4341246,181.4637953,294.6919878,433.8115736,401.5649013,103.3991955,169.1800553,144.3440693,194.7269779
105.7770007,239.7322952,199.7171136,419.7098005,380.2203914,435.538675,143.3974162,108.2305856,72.84336895,248.7745894
-12.61930917,102.9078249,213.4728578,326.844799,458.7416612,408.3650747,133.6222889,167.1608702,103.9080489,221.4443224
245.1259746,311.9801225,159.4640632,389.4137563,476.1859776,512.8375137,145.7918827,112.9680294,74.98596336,207.760819
68.36047807,158.4385069,184.986234,322.649499,532.3223613,345.8486871,46.21389041,169.1936298,84.40626621,124.7795448
464.6340951,495.0761256,177.001505,254.3706184,418.2622398,480.8104962,129.4839373,191.072209,67.77992278,132.3987679
536.3294467,501.9232324,104.6648399,442.7751604,423.9137965,454.4493519,96.95705881,34.58984487,124.5955475,121.520244
365.6540796,312.0124981,152.3001792,342.6247895,531.4403695,342.9689204,180.0016985,205.3436773,102.5489402,146.834408
234.5805288,214.4446138,214.5227425,402.0435609,559.235771,392.5745554,117.4174833,79.24295164,122.084977,170.8378685
254.9818089,279.9300041,148.866797,389.4082791,496.2479415,278.6160039,112.5618514,90.92093666,88.25927034,238.6221733
201.4332528,209.804513,168.0105131,303.2317814,466.5798805,341.2626019,147.5024496,172.0589918,140.7875666,185.7840634
123.3346733,293.3460249,173.4064331,354.5722619,476.5216357,340.9373947,69.42472172,144.4397515,187.1412794,162.9628426
24.90390175,80.10685697,443.8018498,146.2774089,381.3569946,344.3611555,142.3957812,214.1612175,83.36071382,172.8582813
17.89348803,127.6161061,486.961374,170.6473653,484.2982365,439.6745332,140.1325212,144.8505251,195.8973079,192.6534873
253.5041954,313.4377137,507.0207942,95.74723657,536.5262287,347.5817913,97.54357945,154.2323894,135.2347658,175.1977825
465.5339007,485.8355009,526.2467956,102.6887249,503.4792564,341.3588304,178.0316288,80.61185724,94.22362028,280.1300372
390.8895462,336.4462259,467.7689296,168.4129595,367.4290762,395.8807554,163.9125974,115.2848449,69.29943427,178.3544912
410.9802795,373.513499,512.8582092,109.9511999,497.486167,305.9234596,141.4686305,81.38965156,109.4672039,250.7247713
355.9869777,285.3423701,522.0473098,208.8590563,477.7395927,331.9711223,172.3758139,133.8315976,102.0486976,219.402947
259.5234336,335.6058047,393.117662,97.06103058,489.6907707,387.5914756,113.8283523,135.1128715,138.6306866,192.3584755
191.7879374,225.2670831,500.1107038,152.4578635,351.2768294,378.8333116,185.0893818,54.13356901,65.45748625,280.0261348
401.1256934,413.1528968,538.1498244,123.2023757,472.2749655,420.1533917,107.2747505,122.8877936,156.5210617,226.1830585
17.09937261,58.8023189,461.4317179,192.0129859,521.816623,407.3397694,133.0670677,122.1917537,106.8026626,157.8058837
110.8092219,174.6352172,497.9242763,250.9757928,449.3687404,449.0632088,142.1231958,149.6844768,109.2272771,134.9925791
